date,station,latitude,longitude,elevation,district,river,basin,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_14d,rainfall_30d,rainfall_api,rainfall_anomaly_7d,soil_moisture_top,soil_moisture_root,soil_moisture_top_3d_mean,soil_moisture_top_anomaly,river_discharge,discharge_lag_1d,discharge_lag_3d,discharge_rolling_max_3d,discharge_rise_rate_1d,discharge_percentile,slope,aspect,drainage_density,distance_to_stream,land_cover,soil_type,flood_label,label_confidence,flood_event_id,data_quality_flag,ground_rainfall_mm_boyce_estate,ground_rainfall_mm_vannapuram,ground_rainfall_mm_nearest_available
2001-03-03,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.0,0.0,0.01,0.05,4.960000000000001,0.1,-1.1473333333333335,0.4,0.55,0.4066666666666667,-0.3830209481808159,1.343,1.4147868,1.182,1.4824387,-0.0507403659689219,6.89770821688094,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-03-04,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.07,0.0699999999999997,0.07,0.12,3.1100000000000003,0.15,-0.6556666666666666,0.4,0.55,0.4033333333333333,-0.3830209481808159,1.343,1.343,1.4824387,1.4147868,0.0,6.89770821688094,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-03-05,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.0,0.0699999999999997,0.07,0.12,1.77,0.13,-0.343,0.4,0.55,0.4,-0.3830209481808159,1.457,1.343,1.4147868,1.457,0.0848845867460909,8.216880939072107,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-03-06,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.01,0.0799999999999997,0.08,0.13,0.7200000000000001,0.12,-0.088,0.39,0.55,0.3966666666666666,-0.3930209481808159,1.457,1.457,1.343,1.457,0.0,8.216880939072107,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-03-07,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.01,0.0199999999999997,0.09,0.14,0.2,0.11,0.0433333333333333,0.39,0.55,0.3933333333333333,-0.3930209481808159,1.4349295,1.457,1.343,1.457,-0.0151479066575155,7.948574622694242,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-03-08,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.01,0.03,0.1,0.15,0.21,0.11,0.051,0.39,0.55,0.39,-0.3930209481808159,1.4382924,1.4349295,1.457,1.457,0.0023435994590674,8.004471771939631,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-03-09,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.01,0.03,0.11,0.14,0.22,0.1,0.0586666666666666,0.39,0.55,0.39,-0.3930209481808159,1.457,1.4382924,1.457,1.457,0.0130068128010689,8.216880939072107,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-03-10,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.0,0.0199999999999997,0.11,0.12,0.22,0.08,0.0586666666666666,0.39,0.55,0.39,-0.3930209481808159,1.457,1.457,1.4349295,1.457,0.0,8.216880939072107,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-03-11,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.03,0.0399999999999997,0.07,0.14,0.25,0.1,0.0116666666666666,0.38,0.55,0.3866666666666667,-0.4030209481808159,1.343,1.457,1.4382924,1.457,-0.0782429649965683,6.89770821688094,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-03-12,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.04,0.0699999999999997,0.11,0.18,0.29,0.13,0.0423333333333333,0.38,0.55,0.3833333333333333,-0.4030209481808159,1.3887665,1.343,1.457,1.457,0.0340778108711839,7.411961989938513,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-03-13,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.0,0.0699999999999997,0.1,0.18,0.29,0.11,0.0323333333333333,0.38,0.55,0.38,-0.4030209481808159,1.235,1.3887665,1.457,1.3887665,-0.1107216367906339,5.5785354946897705,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-03-14,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.0,0.0399999999999997,0.09,0.18,0.29,0.09,0.0223333333333333,0.38,0.55,0.38,-0.4030209481808159,1.182,1.235,1.343,1.3887665,-0.0429149797570851,5.030743432084964,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-03-15,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.0,0.0,0.08,0.18,0.26,0.08,0.0193333333333333,0.38,0.55,0.38,-0.4030209481808159,1.131,1.182,1.3887665,1.235,-0.0431472081218273,4.3376187814421465,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-03-16,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.05,0.0499999999999997,0.12,0.23,0.3,0.12,0.05,0.38,0.55,0.38,-0.4030209481808159,1.131,1.131,1.235,1.182,0.0,4.3376187814421465,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-03-17,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.0,0.0499999999999997,0.12,0.23,0.28,0.1,0.0546666666666666,0.38,0.55,0.38,-0.4030209481808159,1.235,1.131,1.182,1.235,0.0919540229885058,5.5785354946897705,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-03-18,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.01,0.0599999999999997,0.0999999999999999,0.17,0.29,0.09,0.0323333333333333,0.38,0.55,0.38,-0.4030209481808159,1.131,1.235,1.131,1.235,-0.0842105263157895,4.3376187814421465,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-03-19,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.13,0.1399999999999998,0.19,0.3,0.42,0.21,0.0919999999999999,0.38,0.54,0.38,-0.4030209481808159,1.2104932,1.131,1.131,1.235,0.0702857648099026,5.299049748462829,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-03-20,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.0,0.1399999999999998,0.19,0.29,0.42,0.18,0.0919999999999999,0.37,0.54,0.3766666666666666,-0.4130209481808159,1.1294436,1.2104932,1.235,1.2104932,-0.0669558490704448,4.270542202347681,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-03-21,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.01,0.1399999999999998,0.2,0.29,0.43,0.16,0.0996666666666666,0.37,0.54,0.3733333333333333,-0.4130209481808159,1.1279453,1.1294436,1.131,1.2104932,-0.0013265823986254,4.259362772498602,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-03-22,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.0,0.0099999999999997,0.2,0.2799999999999999,0.43,0.14,0.0996666666666666,0.37,0.54,0.37,-0.4130209481808159,1.0965073,1.1279453,1.2104932,1.1294436,-0.027871918966283,3.8345444382336495,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-03-23,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.01,0.0199999999999997,0.16,0.28,0.44,0.13,0.0573333333333333,0.37,0.54,0.37,-0.4130209481808159,1.0250103,1.0965073,1.1294436,1.1279453,-0.0652043082613313,2.9010620458356624,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-03-24,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.0,0.0099999999999997,0.1599999999999999,0.28,0.44,0.11,0.0573333333333333,0.37,0.54,0.37,-0.4130209481808159,1.0250103,1.0250103,1.1279453,1.0965073,0.0,2.9010620458356624,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-03-25,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.01,0.0199999999999997,0.16,0.26,0.43,0.1,0.0596666666666666,0.37,0.54,0.37,-0.4130209481808159,1.033,1.0250103,1.0965073,1.033,0.0077947509405515,2.9569591950810508,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-03-26,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.0,0.0099999999999997,0.03,0.22,0.41,0.09,-0.0656666666666666,0.37,0.54,0.37,-0.4130209481808159,1.0754673,1.033,1.0250103,1.0754673,0.0411106485963213,3.5326998323085523,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-03-27,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.02,0.0299999999999997,0.05,0.24,0.42,0.09,-0.048,0.37,0.54,0.37,-0.4130209481808159,0.986,1.0754673,1.0250103,1.0754673,-0.0831892331826359,2.7054220234768027,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-03-28,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.03,0.0499999999999997,0.07,0.27,0.45,0.11,-0.035,0.37,0.54,0.37,-0.4130209481808159,0.987,0.986,1.033,1.0754673,0.001,2.71660145332588,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-03-29,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.08,0.1299999999999997,0.15,0.35,0.53,0.17,0.0263333333333333,0.37,0.54,0.37,-0.4130209481808159,0.896,0.987,1.0754673,0.987,-0.0909999999999999,2.1240916713247624,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-03-30,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.15,0.2599999999999998,0.29,0.45,0.68,0.3,0.1313333333333333,0.37,0.54,0.37,-0.4130209481808159,0.851,0.896,0.986,0.987,-0.045,1.811067635550587,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-03-31,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.0,0.2299999999999998,0.29,0.45,0.68,0.25,0.1313333333333333,0.37,0.54,0.37,-0.4130209481808159,0.851,0.851,0.987,0.896,0.0,1.811067635550587,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-04-01,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.0,0.1499999999999997,0.2799999999999999,0.44,0.68,0.21,0.1213333333333333,0.37,0.54,0.37,-0.4130209481808159,0.809,0.851,0.896,0.851,-0.0419999999999999,1.5986584684181109,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-04-02,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.01,0.0099999999999997,0.29,0.32,0.6900000000000001,0.19,0.1289999999999999,0.37,0.54,0.37,-0.4130209481808159,0.8021715,0.809,0.851,0.851,-0.0068285,1.5651201788708775,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-04-03,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.02,0.0299999999999997,0.29,0.3399999999999999,0.6399999999999999,0.18,0.1406666666666667,0.37,0.54,0.37,-0.4130209481808159,0.80371743,0.8021715,0.851,0.809,0.0015459299999999,1.5762996087199554,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-04-04,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.08,0.1099999999999997,0.3399999999999999,0.41,0.72,0.24,0.1719999999999999,0.37,0.54,0.37,-0.4130209481808159,0.768,0.80371743,0.809,0.80371743,-0.0357174299999999,1.3862493012856345,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-04-05,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.18,0.2799999999999998,0.44,0.5900000000000001,0.8899999999999999,0.38,0.2323333333333333,0.37,0.54,0.37,-0.4130209481808159,0.728,0.768,0.8021715,0.80371743,-0.04,1.034097261039687,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-04-06,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,2.68,2.94,2.97,3.26,3.56,3.0,2.139333333333333,0.4,0.55,0.38,-0.3830209481808159,0.768,0.728,0.80371743,0.768,0.04,1.3862493012856345,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-04-07,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,1.82,4.68,4.79,5.08,5.37,4.37,3.537,0.46,0.55,0.41,-0.3230209481808159,0.8286004,0.768,0.768,0.8286004,0.0606004,1.732811626607043,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-04-08,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,6.21,10.71,11.0,11.28,11.57,9.93,8.300333333333334,0.54,0.56,0.4666666666666666,-0.2430209481808158,2.476,0.8286004,0.728,2.476,1.6473996,23.84572386808273,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-04-09,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,2.95,10.98,13.94,14.23,14.52,11.39,10.552,0.65,0.56,0.5499999999999999,-0.1330209481808159,2.4518976,2.476,0.768,2.476,-0.0097344103392568,23.566238121855783,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-04-10,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,2.15,11.31,16.07,16.36,16.64,11.83,12.187333333333337,0.63,0.56,0.6066666666666667,-0.1530209481808159,1.0180722,2.4518976,0.8286004,2.476,-0.5847819256399615,2.8283957518166574,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-04-11,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,11.61,16.71,27.6,27.94,28.21,21.67,21.017666666666667,0.67,0.57,0.65,-0.1130209481808158,1.695,1.0180722,2.476,2.4518976,0.6649113884064412,11.704863051984349,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-04-12,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,52.24,66.0,79.66,80.1,80.45,70.66,60.88833333333333,0.83,0.62,0.71,0.046979051819184,3.328,1.695,2.4518976,3.328,0.9634218289085544,29.782001117942983,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-04-13,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,33.23,97.08,110.21,113.18,113.68,93.29,83.68466666666666,0.85,0.73,0.7833333333333333,0.066979051819184,23.82,3.328,1.0180722,23.82,6.157451923076923,60.01117942984908,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-04-14,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,18.88,104.35,127.27,132.06,132.56,98.17,96.33933333333331,0.82,0.73,0.8333333333333334,0.036979051819184,4.43,23.82,1.695,23.82,-0.8140218303946264,33.73392956959195,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-04-15,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,9.24,61.35,130.3,141.29999999999998,141.75,92.69,97.22500000000002,0.82,0.74,0.83,0.036979051819184,4.43,4.43,3.328,23.82,0.0,33.73392956959195,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-04-16,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,3.31,31.430000000000007,130.66,144.6,145.05999999999997,82.09,96.81266666666669,0.79,0.73,0.8099999999999999,0.0069790518191841,2.5689604,4.43,23.82,4.43,-0.4200992325056433,24.773616545556177,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-04-17,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,14.98,27.53000000000001,143.49,159.56,160.03,84.76,106.14966666666668,0.82,0.74,0.8099999999999999,0.036979051819184,1.2453341,2.5689604,4.43,4.43,-0.5152381095481269,5.701509223029626,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-04-18,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,10.64,28.930000000000007,142.52,170.12,170.54,82.69,102.72733333333336,0.83,0.75,0.8133333333333334,0.046979051819184,1.4328119,1.2453341,4.43,2.5689604,0.1505441792688403,7.926215762996088,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-04-19,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,9.44,35.06000000000001,99.72,179.38,179.98,79.72,57.72466666666666,0.83,0.76,0.8266666666666667,0.046979051819184,4.8844233,1.4328119,2.5689604,4.8844233,2.408977340291493,34.94689770821688,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-04-20,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,4.74,24.820000000000007,71.23,181.44,184.71,72.5,28.131,0.81,0.75,0.8233333333333333,0.0269790518191841,1.3753366,4.8844233,1.2453341,4.8844233,-0.7184239539599281,7.300167691447736,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-04-21,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,1.5,15.680000000000009,53.85000000000001,181.12,186.21,63.13,10.40100000000001,0.8,0.75,0.8133333333333334,0.0169790518191841,3.1046352,1.3753366,1.4328119,4.8844233,1.2573639064066209,28.93236444941308,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-04-22,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,4.79,11.030000000000008,49.400000000000006,179.7,190.99,58.45,4.835666666666675,0.81,0.74,0.8066666666666666,0.0269790518191841,2.555,3.1046352,4.8844233,3.1046352,-0.1770369671773353,24.61710452766909,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-04-23,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,4.48,10.770000000000008,50.57,181.23,195.47,54.16,4.960333333333338,0.81,0.75,0.8066666666666666,0.0269790518191841,1.9469708,2.555,1.3753366,3.1046352,-0.2379762035225049,16.098378982671885,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-04-24,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,8.94,18.210000000000008,44.53,188.02,204.4,54.98,-3.163333333333334,0.82,0.75,0.8133333333333334,0.036979051819184,2.627752,1.9469708,3.1046352,2.627752,0.3496617412033094,25.332588038010066,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-04-25,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,5.0,18.42000000000001,38.89,181.41,209.4,51.73,-9.97,0.82,0.76,0.8166666666666668,0.036979051819184,1.4886603,2.627752,2.555,2.627752,-0.4334852375718865,8.731134712129682,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-04-26,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.47,14.410000000000007,29.92,129.64,209.85,44.44,-19.045000000000005,0.8,0.74,0.8133333333333334,0.0169790518191841,1.3834666,1.4886603,1.9469708,2.627752,-0.07066333400575,7.389603130240357,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-04-27,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.08,5.550000000000007,25.26,96.49,209.9,37.86,-23.716666666666654,0.78,0.73,0.8000000000000002,-0.0030209481808158,1.1824931,1.3834666,2.627752,1.4886603,-0.1452680534535491,5.053102291783119,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-04-28,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.4,0.9500000000000072,24.16,78.01,210.22,32.58,-24.89133333333333,0.78,0.73,0.7866666666666667,-0.0030209481808158,1.3374845,1.1824931,1.4886603,1.3834666,0.1310717161901408,6.785913918390161,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-04-29,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,1.63,2.110000000000007,21.0,70.39999999999999,211.7,29.32,-28.39666666666667,0.77,0.72,0.7766666666666667,-0.0130209481808158,1.131,1.3374845,1.3834666,1.3374845,-0.1543827236876389,4.3376187814421465,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
2001-04-30,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,3.31,5.340000000000007,19.83,70.4,215.01,28.23,-30.338999999999995,0.77,0.72,0.7733333333333334,-0.0130209481808158,0.9629543,1.131,1.1824931,1.3374845,-0.1485815207780724,2.4594745667970934,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0,,,
